event_time,available_time,retrieval_time,open,high,low,close,adj_close,volume
2016-06-17 00:00:00+00:00,2016-06-18T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52026.7109375,52150.05078125,51667.25,52140.609375,52140.609375,0
2016-06-20 00:00:00+00:00,2016-06-21T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52140.609375,53036.96875,52140.609375,53032.140625,53032.140625,0
2016-06-21 00:00:00+00:00,2016-06-22T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53032.140625,53032.140625,52588.9296875,52955.1796875,52955.1796875,0
2016-06-22 00:00:00+00:00,2016-06-23T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52955.1796875,53690.94921875,52955.1796875,53557.19921875,53557.19921875,0
2016-06-23 00:00:00+00:00,2016-06-24T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53557.19921875,53927.30078125,53201.30859375,53585.53125,53585.53125,0
2016-06-24 00:00:00+00:00,2016-06-25T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53585.53125,53585.53125,50747.55859375,51679.66015625,51679.66015625,0
2016-06-27 00:00:00+00:00,2016-06-28T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51679.66015625,51679.66015625,50017.98046875,50086.6796875,50086.6796875,0
2016-06-28 00:00:00+00:00,2016-06-29T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,50086.6796875,51490.7890625,50086.6796875,51141.140625,51141.140625,0
2016-06-29 00:00:00+00:00,2016-06-30T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51141.140625,52018.9609375,51141.140625,51890.421875,51890.421875,0
2016-06-30 00:00:00+00:00,2016-07-01T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51890.421875,52684.98828125,51890.421875,52217.71875,52217.71875,0
2016-07-01 00:00:00+00:00,2016-07-02T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52217.71875,52708.6484375,51820.55078125,52357.5,52357.5,0
2016-07-04 00:00:00+00:00,2016-07-05T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52357.5,52817.69140625,52355.109375,52454.23828125,52454.23828125,0
2016-07-05 00:00:00+00:00,2016-07-06T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52454.23828125,52454.23828125,51670.16015625,51670.16015625,51670.16015625,0
2016-07-06 00:00:00+00:00,2016-07-07T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51670.16015625,51670.16015625,50786.73828125,50811.66015625,50811.66015625,0
2016-07-07 00:00:00+00:00,2016-07-08T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,50811.66015625,51526.2109375,50811.66015625,51097.48046875,51097.48046875,0
2016-07-08 00:00:00+00:00,2016-07-09T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51097.48046875,51397.1015625,50806.51171875,51276.3984375,51276.3984375,0
2016-07-11 00:00:00+00:00,2016-07-12T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,51276.3984375,52170.37109375,51276.3984375,52170.37109375,52170.37109375,0
2016-07-12 00:00:00+00:00,2016-07-13T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52170.37109375,52623.2109375,52069.890625,52547.51953125,52547.51953125,0
2016-07-13 00:00:00+00:00,2016-07-14T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52547.51953125,52914.3984375,52547.51953125,52814.87890625,52814.87890625,0
2016-07-14 00:00:00+00:00,2016-07-15T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52814.87890625,53001.109375,52564.48046875,52837.03125,52837.03125,0
2016-07-15 00:00:00+00:00,2016-07-16T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52837.03125,53147.859375,52604.30859375,53088.4609375,53088.4609375,0
2016-07-18 00:00:00+00:00,2016-07-19T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53088.4609375,53088.4609375,52701.55078125,53046.30859375,53046.30859375,0
2016-07-19 00:00:00+00:00,2016-07-20T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53046.30859375,53046.30859375,52444.8203125,52892.921875,52892.921875,0
2016-07-20 00:00:00+00:00,2016-07-21T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52892.921875,52939.7109375,52467.19921875,52837.859375,52837.859375,0
2016-07-21 00:00:00+00:00,2016-07-22T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52837.859375,53070.8203125,52752.23046875,52974.03125,52974.03125,0
2016-07-22 00:00:00+00:00,2016-07-23T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52974.03125,53006.3984375,52610.41015625,53005.21875,53005.21875,0
2016-07-25 00:00:00+00:00,2016-07-26T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53005.21875,53666.96875,53005.21875,53292.51953125,53292.51953125,0
2016-07-26 00:00:00+00:00,2016-07-27T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53292.51953125,53745.2890625,53271.55859375,53638.0390625,53638.0390625,0
2016-07-27 00:00:00+00:00,2016-07-28T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53638.0390625,53884.73828125,53483.6796875,53764.26171875,53764.26171875,0
2016-07-28 00:00:00+00:00,2016-07-29T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53764.26171875,53939.328125,53256.0,53282.16015625,53282.16015625,0
2016-07-29 00:00:00+00:00,2016-07-30T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53282.16015625,53343.94921875,52795.8203125,52797.578125,52797.578125,0
2016-08-01 00:00:00+00:00,2016-08-02T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52797.578125,53371.98828125,52797.578125,53126.80078125,53126.80078125,0
2016-08-02 00:00:00+00:00,2016-08-03T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,53126.80078125,53126.80078125,52460.58984375,52532.76171875,52532.76171875,0
2016-08-04 00:00:00+00:00,2016-08-05T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52532.76171875,52842.421875,52404.48828125,52543.37109375,52543.37109375,0
2016-08-05 00:00:00+00:00,2016-08-06T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52543.37109375,52776.58984375,52310.28125,52348.359375,52348.359375,0
2016-08-08 00:00:00+00:00,2016-08-09T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52348.359375,52602.01171875,52299.37890625,52486.6484375,52486.6484375,0
2016-08-10 00:00:00+00:00,2016-08-11T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52486.6484375,52503.05859375,52140.1015625,52218.609375,52218.609375,0
2016-08-11 00:00:00+00:00,2016-08-12T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52218.609375,52324.1484375,51875.171875,52321.78125,52321.78125,0
2016-08-12 00:00:00+00:00,2016-08-13T00:00:00+00:00,2026-09-03T11:15:03.742310+00:00,52321.78125,53071.87890625,52321.78125,52806.5,52806.5,0
